segment,SA2_NAME21,GCC_NAME21,fraction,new_name
11,North Geelong - Bell Park,Rest of Vic.,0.0025284450063211127,"11 Established family middle Australia, 2nd/3rd generation"
11,Shepparton - North,Rest of Vic.,0.0012642225031605564,"11 Established family middle Australia, 2nd/3rd generation"
12,Charnwood,Australian Capital Territory,0.0011441647597254005,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Dunlop,Australian Capital Territory,0.0011441647597254005,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Calwell,Australian Capital Territory,0.0011441647597254005,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Redwood Park,Greater Adelaide,0.010297482837528604,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Sheidow Park - Trott Park,Greater Adelaide,0.010297482837528604,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Aberfoyle Park,Greater Adelaide,0.008009153318077803,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Craigmore - Blakeview,Greater Adelaide,0.006864988558352402,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Rochedale South - Priestdale,Greater Brisbane,0.014874141876430207,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Jimboomba - Glenlogan,Greater Brisbane,0.013729977116704805,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Alexandra Hills,Greater Brisbane,0.012585812356979404,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Narangba,Greater Brisbane,0.012585812356979404,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Howard Springs,Greater Darwin,0.002288329519450801,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Humpty Doo,Greater Darwin,0.0011441647597254005,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Kingston - Huntingfield,Greater Hobart,0.002288329519450801,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Old Beach - Otago,Greater Hobart,0.0011441647597254005,"12 Urban fringe anglo tradies, affordable lifestyle"
12,New Norfolk,Greater Hobart,0.0011441647597254005,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Dodges Ferry - Lewisham,Greater Hobart,0.0011441647597254005,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Langwarrin,Greater Melbourne,0.019450800915331808,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Hillside,Greater Melbourne,0.013729977116704805,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Emerald - Cockatoo,Greater Melbourne,0.011441647597254004,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Lilydale - Coldstream,Greater Melbourne,0.010297482837528604,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Ballajura,Greater Perth,0.006864988558352402,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Craigie - Beldon,Greater Perth,0.005720823798627002,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Joondalup - Edgewater,Greater Perth,0.005720823798627002,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Forrestfield - Wattle Grove,Greater Perth,0.005720823798627002,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Claymore - Eagle Vale - Raby,Greater Sydney,0.013729977116704805,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Cambridge Park,Greater Sydney,0.008009153318077803,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Cranebrook - Castlereagh,Greater Sydney,0.006864988558352402,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Leumeah - Minto Heights,Greater Sydney,0.004576659038901602,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Albion Park - Macquarie Pass,Rest of NSW,0.010297482837528604,"12 Urban fringe anglo tradies, affordable lifestyle"
12,West Wallsend - Barnsley - Killingworth,Rest of NSW,0.006864988558352402,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Horsley - Kembla Grange,Rest of NSW,0.005720823798627002,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Dapto - Avondale,Rest of NSW,0.004576659038901602,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Landsborough,Rest of Qld,0.009153318077803204,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Nerang - Mount Nathan,Rest of Qld,0.006864988558352402,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Helensvale,Rest of Qld,0.006864988558352402,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Nambour,Rest of Qld,0.006864988558352402,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Lyndoch,Rest of SA,0.008009153318077803,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Light,Rest of SA,0.002288329519450801,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Strathalbyn Surrounds,Rest of SA,0.002288329519450801,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Wakefield - Barunga West,Rest of SA,0.0011441647597254005,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Hadspen - Carrick,Rest of Tas.,0.0011441647597254005,"12 Urban fringe anglo tradies, affordable lifestyle"
12,Kilmore - Broadford,Rest of Vic.,0.003432494279176201,"12 Urban fringe anglo tradies, affordable lifestyle"
