lvl6_id,lvl6_name,lvl4_id,lvl4_name,lvl3_id,lvl3_name,lvl2_id,lvl2_name,lvl1_id,lvl1_name
331931,Blacksmith,3319,Other Fabrication Engineering Trades Workers,331,Fabrication Engineering Trades Workers,33,Engineering Trades Workers,3,Technicians and Trades Workers
331932,Electroplater,3319,Other Fabrication Engineering Trades Workers,331,Fabrication Engineering Trades Workers,33,Engineering Trades Workers,3,Technicians and Trades Workers
331933,Farrier,3319,Other Fabrication Engineering Trades Workers,331,Fabrication Engineering Trades Workers,33,Engineering Trades Workers,3,Technicians and Trades Workers
331934,Metal Casting Trades Worker,3319,Other Fabrication Engineering Trades Workers,331,Fabrication Engineering Trades Workers,33,Engineering Trades Workers,3,Technicians and Trades Workers
331935,Metal Polisher,3319,Other Fabrication Engineering Trades Workers,331,Fabrication Engineering Trades Workers,33,Engineering Trades Workers,3,Technicians and Trades Workers
331936,Sheetmetal Worker,3319,Other Fabrication Engineering Trades Workers,331,Fabrication Engineering Trades Workers,33,Engineering Trades Workers,3,Technicians and Trades Workers
332131,Aircraft Maintenance Technician (Avionics),3321,Aircraft Maintenance Technicians,332,Mechanical Engineering Trades Workers,33,Engineering Trades Workers,3,Technicians and Trades Workers
332132,Aircraft Maintenance Technician (Mechanical),3321,Aircraft Maintenance Technicians,332,Mechanical Engineering Trades Workers,33,Engineering Trades Workers,3,Technicians and Trades Workers
332133,Aircraft Maintenance Technician (Structures),3321,Aircraft Maintenance Technicians,332,Mechanical Engineering Trades Workers,33,Engineering Trades Workers,3,Technicians and Trades Workers
332134,Licensed Aircraft Maintenance Engineer,3321,Aircraft Maintenance Technicians,332,Mechanical Engineering Trades Workers,33,Engineering Trades Workers,3,Technicians and Trades Workers
332231,Fitter (General),3322,Metal Fitters and Machinists,332,Mechanical Engineering Trades Workers,33,Engineering Trades Workers,3,Technicians and Trades Workers
332232,Fitter and Turner,3322,Metal Fitters and Machinists,332,Mechanical Engineering Trades Workers,33,Engineering Trades Workers,3,Technicians and Trades Workers
332233,Fitter-Welder,3322,Metal Fitters and Machinists,332,Mechanical Engineering Trades Workers,33,Engineering Trades Workers,3,Technicians and Trades Workers
